MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	110,07324	Sec	05.07.2010 15:22:46
Datum : 	05.07.2010
Prüfer : 	Machura
Probenbezeichnung :  	TH-M7-Z11
Bemerkungen	Kraftgeregelt 3,9 kN/s
Bemerkung 	
Taster	
Länge in mm	299,8
Höhe in mm	Durchmesser: 98,6
Breite in mm	-
Masse in g	5408,6
zusätzlich MTS Aufnehmer	1944A, 1944B, 1281068
Messlänge MTS	100 mm
Bediener Information Ende

Datenerfassung						Zeit:	556,45996	Sec	05.07.2010 15:30:12
Laufzeit	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
Sec	kN	mm	mm	mm	mm
187,08887	-13,893	-0,087501854	-0,0098384693	-0,0097783105	-0,0055582598
187,58887	-11,975263	-0,080886483	-0,0088889431	-0,0089474441	-0,0050026588
188,08887	-10,02833	-0,072585791	-0,0079367012	-0,0081677986	-0,0045210179
188,58887	-8,1456642	-0,064589828	-0,0069773248	-0,0072835786	-0,0040680934
189,08887	-6,6920061	-0,05679056	-0,0061677885	-0,0066440152	-0,0035810657
189,58887	-4,1901255	-0,042465329	-0,0049422239	-0,0052580098	-0,0029397029
190,08887	-2,3076611	-0,031726062	-0,0040943664	-0,0042824335	-0,0025880001
190,58887	-3,3198512	-0,033756346	-0,004417188	-0,0045629004	-0,0026980285
191,08887	-5,2386413	-0,04510954	-0,0050880103	-0,0054076491	-0,0031282324
191,58887	-7,1295247	-0,054237992	-0,0058558355	-0,006150783	-0,003516417
192,08887	-9,3781643	-0,062809139	-0,0067673237	-0,0070550507	-0,0038822889
192,58887	-11,618769	-0,070016086	-0,0077111418	-0,007826169	-0,0045217089
193,08887	-13,56563	-0,0791125	-0,0085819159	-0,0085840737	-0,005019445
193,58887	-15,509678	-0,084666908	-0,0094559509	-0,0092020938	-0,0055429228
194,08887	-17,449316	-0,092113018	-0,010291761	-0,009778141	-0,0060791522
194,58887	-19,358456	-0,097478926	-0,011182629	-0,010457811	-0,0065896828
195,08887	-21,323336	-0,10568574	-0,012091022	-0,011113915	-0,0071838852
195,58887	-23,244772	-0,11084527	-0,0129418	-0,011802153	-0,0077776071
196,08887	-25,190443	-0,11566356	-0,013765203	-0,012365253	-0,0083639938
196,58887	-27,132496	-0,1234211	-0,014610203	-0,012946882	-0,0089378022
197,08887	-29,077971	-0,1275003	-0,015493356	-0,013649254	-0,0094615985
197,58887	-31,044378	-0,13343543	-0,016384168	-0,014430207	-0,01016371
198,08887	-32,989864	-0,13986602	-0,017253792	-0,01493073	-0,010767533
198,58887	-34,954124	-0,14667511	-0,018058635	-0,015650243	-0,011438137
199,08887	-36,898388	-0,14933422	-0,018907284	-0,016246222	-0,012078503
199,58887	-38,848396	-0,15644878	-0,019721998	-0,016943868	-0,012660006
200,08887	-40,802593	-0,16007051	-0,020479785	-0,017685626	-0,013320776
200,58887	-42,711258	-0,16553774	-0,021305736	-0,01828355	-0,013986142
201,08887	-44,670418	-0,17040297	-0,022047296	-0,018845964	-0,014647676
201,58887	-46,586678	-0,1773268	-0,022824243	-0,019571628	-0,015251333
202,08887	-48,523746	-0,18215552	-0,023611557	-0,020275854	-0,015849216
202,58887	-50,39349	-0,18501654	-0,024363691	-0,020861771	-0,016516885
203,08887	-52,360596	-0,19077882	-0,025111185	-0,021522589	-0,017167384
203,58887	-54,491245	-0,19849315	-0,025956651	-0,022254262	-0,017910527
204,08887	-56,392735	-0,20073205	-0,026688419	-0,022837583	-0,018563604
204,58887	-58,375359	-0,20596236	-0,027470753	-0,023551498	-0,019172559
205,08887	-60,288029	-0,21250322	-0,028175686	-0,024257086	-0,019878795
