MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Zylinder Druckfestigkeit (100mm)			Zeit:	39,078125	s	26.03.2024 09:56:20
Datum	26.03.2024
Prüfer:	Glagow/Bindnagel
Probebezeichnung	20240227_7188_M04_Z03
Protokoll Seite	-
Durchmesser [mm]:	99
Höhe [mm]:	298,9
Masse [g]:	5382
Bediener Information Ende

Datenerfassung						Zeit:	140,125	s	26.03.2024 09:58:01
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
0,0028942944	-10,349712
-2,160531	-326,59811

Datenerfassung						Zeit:	140,12988	s	26.03.2024 09:58:01
Laufzeit	Ch 1 Kraft dP Sollwert	Ch 1 Prüfkraft	Ch 1 Weg	Datum	Tageszeit
s	kN	kN	mm	d	d
82,702148	0	-110,7442	-0,15685137	45377	0,39609608
82,827148	0	-111,05489	-0,15693343	45377	0,39609754
82,952148	0	-109,63377	-0,15825376	45377	0,39609897
83,077148	0	-110,57179	-0,15861331	45377	0,39610043
83,202148	0	-112,66734	-0,15955022	45377	0,39610186
83,327148	0	-112,8767	-0,16073479	45377	0,39610332
83,452148	0	-111,87803	-0,16069004	45377	0,39610478
83,577148	0	-112,83736	-0,16174631	45377	0,39610621
83,702148	0	-114,74531	-0,16217597	45377	0,39610767
83,827148	0	-114,73622	-0,16347989	45377	0,3961091
83,952148	0	-113,35667	-0,16419899	45377	0,39611056
84,077148	0	-114,634	-0,16488826	45377	0,39611199
84,202148	0	-116,56906	-0,16559094	45377	0,39611346
84,327148	0	-116,71077	-0,16640402	45377	0,39611489
84,452148	0	-115,52091	-0,16849419	45377	0,39611635
84,577148	0	-116,74877	-0,16982049	45377	0,39611778
84,702148	0	-118,77444	-0,16917598	45377	0,39611924
84,827148	0	-118,74747	-0,1698921	45377	0,3961207
84,952148	0	-117,50784	-0,17025761	45377	0,39612213
85,077148	0	-118,91033	-0,17092897	45377	0,39612359
85,202148	0	-120,56242	-0,17241342	45377	0,39612502
85,327148	0	-120,61637	-0,17363082	45377	0,39612648
85,452148	0	-119,63498	-0,17358159	45377	0,39612791
85,577148	0	-120,7697	-0,17531368	45377	0,39612937
85,702148	0	-122,50077	-0,17754558	45377	0,3961308
85,827148	0	-122,16534	-0,17649825	45377	0,39613226
85,952148	0	-121,28156	-0,1757523	45377	0,39613369
86,077148	0	-122,59315	-0,17787081	45377	0,39613515
86,202148	0	-124,75532	-0,1799192	45377	0,39613661
86,327148	0	-124,41393	-0,18123057	45377	0,39613804
86,452148	0	-123,36235	-0,18162742	45377	0,3961395
86,577148	0	-124,68811	-0,18162891	45377	0,39614093
86,702148	0	-126,5214	-0,18269116	45377	0,39614239
86,827148	0	-126,05186	-0,18355496	45377	0,39614382
86,952148	0	-125,2767	-0,18382202	45377	0,39614528
87,077148	0	-126,63792	-0,18493944	45377	0,39614671
87,202148	0	-128,31386	-0,18598229	45377	0,39614818
87,327148	0	-128,29643	-0,18676256	45377	0,39614961
87,452148	0	-127,1626	-0,18688937	45377	0,39615107
87,577148	0	-128,25739	-0,18768008	45377	0,39615253
87,702148	0	-130,06892	-0,1892973	45377	0,39615396
87,827148	0	-130,3495	-0,18906754	45377	0,39615542
87,952148	0	-129,26485	-0,19053559	45377	0,39615685
88,077148	0	-130,17949	-0,19098912	45377	0,39615831
