MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	58,842773	s	22.09.2014 15:43:38
Datum : 	22.09.2014
Prüfer : 	Pi, Un
Probenbezeichnung :  	TH-M5-Z36
Bemerkungen	Kraftgeregelt
Höhe:	298,9
Durchm.:	98,5
Masse:	5306,5
Bediener Information Ende

Datenerfassung						Zeit:	69,902344	s	22.09.2014 15:43:49
Zeit	Laufzeit	Systemtaktzähler	Ch 1 Segment Ganzzahl-Zähler	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	W2TK 7731	W2TK 7733	W2TK 7734	1944 B	2157	1281068	Kette 1470536
s	s	unitless	segments	kN	kN	mm	mm	mm	mm	mm	mm	mm	mm
95,702148	95,701172	968546455	3	-142,76134	-142,80443	-0,34614801	-0,20946777	-0,20529646	-0,17229843	-0,049787551	-0,051880501	-0,052192733	0,011223197
95,711914	95,710938	968546465	3	-142,79942	-142,86046	-0,34531951	-0,20950994	-0,20536244	-0,17238283	-0,049900703	-0,051948205	-0,05217031	0,011246264
95,72168	95,720703	968546475	3	-142,83751	-142,90819	-0,34663081	-0,20958951	-0,20537332	-0,17244968	-0,049833998	-0,051931888	-0,052218359	0,011233509
95,731445	95,730469	968546485	3	-142,8756	-142,9099	-0,34575164	-0,20965275	-0,20546511	-0,17246807	-0,049857363	-0,052022129	-0,052227627	0,011260211
95,741211	95,740234	968546495	3	-142,91368	-143,01848	-0,34490824	-0,20968673	-0,20551589	-0,17254812	-0,049908198	-0,052009106	-0,052293066	0,011235893
95,750977	95,75	968546505	3	-142,95177	-143,05887	-0,3454417	-0,20977083	-0,20555064	-0,17256552	-0,049937606	-0,05194341	-0,052260447	0,011192501
95,760742	95,759766	968546515	3	-142,98985	-143,05586	-0,34609437	-0,2098192	-0,20562705	-0,17263234	-0,049906552	-0,052007835	-0,052160654	0,011200249
95,770508	95,769531	968546525	3	-143,02794	-143,09354	-0,34513474	-0,20988089	-0,20566395	-0,17264846	-0,049903065	-0,051996183	-0,052311502	0,011243403
95,780273	95,779297	968546535	3	-143,06602	-143,23021	-0,34586787	-0,20994574	-0,20572865	-0,1727359	-0,049971759	-0,05211591	-0,052276321	0,011261106
95,790039	95,789063	968546545	3	-143,10411	-143,17004	-0,34597814	-0,20998856	-0,20579311	-0,1727621	-0,050012186	-0,052087985	-0,052273195	0,011214793
95,799805	95,798828	968546555	3	-143,1422	-143,24196	-0,34585297	-0,21005005	-0,20583567	-0,17282167	-0,050040096	-0,052065358	-0,052247275	0,011244655
95,80957	95,808594	968546565	3	-143,18028	-143,31314	-0,34616292	-0,21013489	-0,20588452	-0,17288959	-0,049944781	-0,0520932	-0,052420978	0,011266232
95,819336	95,818359	968546575	3	-143,21837	-143,39073	-0,34632981	-0,21020645	-0,20596784	-0,17296565	-0,050057828	-0,052081011	-0,052447885	0,011290073
95,829102	95,828125	968546585	3	-143,25645	-143,3508	-0,34632981	-0,21026093	-0,20601967	-0,17302573	-0,050031781	-0,052144572	-0,052379493	0,01126653
95,838867	95,837891	968546595	3	-143,29454	-143,40002	-0,34612715	-0,21030438	-0,20605156	-0,17304745	-0,050079457	-0,052162893	-0,052437786	0,01127255
95,848633	95,847656	968546605	3	-143,33263	-143,43167	-0,34689307	-0,21038052	-0,20612103	-0,17309716	-0,050123073	-0,052116938	-0,052324262	0,011298418
95,858398	95,857422	968546615	3	-143,37071	-143,49742	-0,34660399	-0,21041024	-0,20616215	-0,17313549	-0,050130233	-0,052217435	-0,05245113	0,011237442
95,868164	95,867188	968546625	3	-143,4088	-143,43513	-0,34782887	-0,2104302	-0,20620596	-0,17315051	-0,050074473	-0,052142102	-0,052474435	0,011297941
95,87793	95,876953	968546635	3	-143,44688	-143,54904	-0,34711957	-0,21046627	-0,20623457	-0,17317361	-0,050077744	-0,052195944	-0,052489165	0,011326194
95,887695	95,886719	968546645	3	-143,48497	-143,57703	-0,34744143	-0,21056956	-0,20635507	-0,17327231	-0,050112553	-0,052190576	-0,052435152	0,011275232
95,897461	95,896484	968546655	3	-143,52306	-143,52048	-0,34690797	-0,2105791	-0,20632091	-0,17326507	-0,05009596	-0,052142069	-0,052499939	0,011309385
95,907227	95,90625	968546665	3	-143,56114	-143,53844	-0,34680665	-0,21060541	-0,20636931	-0,17330018	-0,05012501	-0,052236632	-0,052437153	0,011286974
95,916992	95,916016	968546675	3	-143,59923	-143,55913	-0,34783483	-0,21063009	-0,2064262	-0,17327502	-0,050135821	-0,052178778	-0,052413493	0,011318147
95,926758	95,925781	968546685	3	-143,63731	-143,75194	-0,34717023	-0,21070284	-0,20648032	-0,17337608	-0,050152004	-0,052316289	-0,052534793	0,011291087
95,936523	95,935547	968546695	3	-143,6754	-143,66948	-0,34743845	-0,21074298	-0,2065132	-0,17340904	-0,050160483	-0,052220255	-0,052564722	0,011372924
95,946289	95,945313	968546705	3	-143,71349	-143,76918	-0,3477782	-0,21085557	-0,20657513	-0,17344207	-0,050205126	-0,05221384	-0,052524664	0,011355579
95,956055	95,955078	968546715	3	-143,75157	-143,82341	-0,34764409	-0,21089172	-0,20660746	-0,17350182	-0,050218165	-0,052327283	-0,052529052	0,011312246
95,96582	95,964844	968546725	3	-143,78966	-143,81152	-0,34735501	-0,21102419	-0,20663774	-0,17354578	-0,050179556	-0,052301534	-0,052564267	0,011380255
95,975586	95,974609	968546735	3	-143,82774	-143,90846	-0,34783781	-0,21099064	-0,20670938	-0,17359874	-0,050259858	-0,052384723	-0,05258834	0,011382937
95,985352	95,984375	968546745	3	-143,86583	-143,97423	-0,34757555	-0,21111715	-0,20674148	-0,17366359	-0,050290793	-0,052371368	-0,052644975	0,011375368
95,995117	95,994141	968546755	3	-143,90392	-143,97194	-0,34858286	-0,21117827	-0,20681679	-0,17372337	-0,050245598	-0,052303266	-0,052578431	0,011447132
96,004883	96,003906	968546765	3	-143,942	-144,11337	-0,34841001	-0,21128476	-0,20687693	-0,17381018	-0,050302714	-0,052380063	-0,052638605	0,011401951
96,014648	96,013672	968546775	3	-143,98009	-144,06232	-0,3477484	-0,21130738	-0,20693317	-0,17381912	-0,050265417	-0,052327473	-0,052649088	0,011401355
96,024414	96,023438	968546785	3	-144,01817	-144,20685	-0,34820735	-0,21140948	-0,20697412	-0,17389581	-0,050420821	-0,052451618	-0,052759431	0,011436522
96,03418	96,033203	968546795	3	-144,05626	-144,15227	-0,34761131	-0,21144721	-0,20704076	-0,17393112	-0,050330274	-0,052470867	-0,052720118	0,011446416
96,043945	96,042969	968546805	3	-144,09435	-144,13332	-0,34756958	-0,21148536	-0,20710757	-0,17396718	-0,050324045	-0,052409317	-0,05274792	0,011450648
96,053711	96,052734	968546815	3	-144,13243	-144,22174	-0,34874082	-0,21150869	-0,20715022	-0,17400941	-0,050365426	-0,052440673	-0,052735891	0,01143682
96,063477	96,0625	968546825	3	-144,17052	-144,17596	-0,34740865	-0,21154299	-0,20718193	-0,17403814	-0,050275981	-0,052367892	-0,052778572	0,011419594
96,073242	96,072266	968546835	3	-144,2086	-144,29289	-0,34764409	-0,21153584	-0,20725164	-0,17405069	-0,050397173	-0,052511387	-0,052717935	0,011385083
96,083008	96,082031	968546845	3	-144,24669	-144,33427	-0,34791529	-0,2116164	-0,20728713	-0,17410484	-0,050363719	-0,052476604	-0,052785583	0,011440814
96,092773	96,091797	968546855	3	-144,28477	-144,3521	-0,34775734	-0,21168664	-0,20733333	-0,1741592	-0,050379105	-0,052499764	-0,052728988	0,011412263
96,102539	96,101563	968546865	3	-144,32286	-144,40236	-0,34878254	-0,21178222	-0,20739466	-0,17423165	-0,050380819	-0,05257358	-0,052757528	0,01141715
96,112305	96,111328	968546875	3	-144,36095	-144,37643	-0,34807026	-0,21182188	-0,2074506	-0,17426798	-0,050367534	-0,052502614	-0,052777879	0,011444807
96,12207	96,121094	968546885	3	-144,39903	-144,59659	-0,34898818	-0,21192303	-0,20753428	-0,17433801	-0,050512195	-0,052625254	-0,052906275	0,011465132
96,131836	96,130859	968546895	3	-144,43712	-144,44519	-0,34883022	-0,21194175	-0,20757326	-0,17436233	-0,050435871	-0,0525214	-0,052782848	0,011419892
96,141602	96,140625	968546905	3	-144,4752	-144,60855	-0,34862459	-0,2119782	-0,20763028	-0,17440182	-0,050510593	-0,052569762	-0,052886389	0,011424363
96,151367	96,150391	968546915	3	-144,51329	-144,59146	-0,3495574	-0,21205387	-0,20770553	-0,17446712	-0,050531618	-0,052626871	-0,052951537	0,011431754
96,161133	96,160156	968546925	3	-144,55138	-144,52898	-0,34975111	-0,2120761	-0,20772761	-0,17444098	-0,050486125	-0,052573767	-0,052882902	0,011513591
96,170898	96,169922	968546935	3	-144,58946	-144,62018	-0,34888089	-0,21210751	-0,20775229	-0,17449546	-0,050528727	-0,052629713	-0,052910481	0,011506617
96,180664	96,179688	968546945	3	-144,62755	-144,68282	-0,34917593	-0,21216497	-0,20781535	-0,17451465	-0,050569482	-0,052608177	-0,052893993	0,011493266
96,19043	96,189453	968546955	3	-144,66563	-144,65097	-0,34927428	-0,21220654	-0,20784357	-0,17456564	-0,050474733	-0,05256455	-0,052846104	0,011522472
96,200195	96,199219	968546965	3	-144,70372	-144,73528	-0,3490895	-0,21228394	-0,20791206	-0,17461905	-0,050586753	-0,052615035	-0,053011209	0,011536062
96,209961	96,208984	968546975	3	-144,74181	-144,80708	-0,34908056	-0,21236771	-0,20794612	-0,17466724	-0,05056636	-0,052598849	-0,05297935	0,011520565
96,219727	96,21875	968546985	3	-144,77989	-144,88544	-0,35007596	-0,21243578	-0,2079846	-0,17472908	-0,050704099	-0,052786518	-0,052895613	0,011597991
96,229492	96,228516	968546995	3	-144,81798	-144,82365	-0,3497541	-0,21247843	-0,20802936	-0,17475814	-0,050635345	-0,052666519	-0,052903015	0,011565089
96,239258	96,238281	968547005	3	-144,85606	-144,90315	-0,35071671	-0,21252963	-0,20806471	-0,17483482	-0,050585665	-0,05267683	-0,052966047	0,011505365
96,249023	96,248047	968547015	3	-144,89415	-144,92369	-0,35026073	-0,21258602	-0,20813128	-0,17486435	-0,050608881	-0,052662894	-0,053026382	0,011562586
96,258789	96,257813	968547025	3	-144,93224	-144,94775	-0,34993589	-0,21261483	-0,20818931	-0,17488441	-0,050673977	-0,052638881	-0,052962322	0,011550188
96,268555	96,267578	968547035	3	-144,97032	-145,01526	-0,34983754	-0,21267414	-0,20822847	-0,17494866	-0,050717756	-0,052782543	-0,052964717	0,011498451
96,27832	96,277344	968547045	4	-145	-145,00714	-0,35029948	-0,21271703	-0,20829752	-0,17496905	-0,050678834	-0,052715618	-0,053119496	0,011564434
96,288086	96,287109	968547055	4	-145	-145,18436	-0,3505677	-0,21283329	-0,20836201	-0,175051	-0,050696172	-0,052803166	-0,053076088	0,01158601
96,297852	96,296875	968547065	4	-145	-145,13387	-0,35075843	-0,21287864	-0,20841521	-0,17508942	-0,050718337	-0,052840255	-0,053073768	0,011573553
96,307617	96,306641	968547075	4	-145	-145,1263	-0,35078228	-0,2129105	-0,20844758	-0,17510569	-0,050665326	-0,052728951	-0,053067777	0,011575937
96,317383	96,316406	968547085	4	-145	-145,13901	-0,34920275	-0,21293446	-0,20850259	-0,17512897	-0,050692216	-0,052808516	-0,053097446	0,011571705
96,327148	96,326172	968547095	4	-145	-145,11934	-0,34996271	-0,21292424	-0,20853153	-0,17515865	-0,050701834	-0,05278261	-0,053065583	0,011599541
96,336914	96,335938	968547105	4	-145	-145,07439	-0,3508091	-0,21295729	-0,20856053	-0,17515719	-0,050735809	-0,052749321	-0,053062521	0,011595607
96,34668	96,345703	968547115	4	-145	-145,18813	-0,34944117	-0,21299034	-0,20858386	-0,17518473	-0,050777622	-0,052847564	-0,053078614	0,011573195
96,356445	96,355469	968547125	4	-145	-145,09158	-0,35004318	-0,21301275	-0,20862344	-0,17521489	-0,050725967	-0,052743413	-0,053036716	0,011616409
96,366211	96,365234	968547135	4	-145	-145,12221	-0,35005808	-0,21299547	-0,2086353	-0,1752407	-0,050637133	-0,052835543	-0,053143851	0,011596382
96,375977	96,375	968547145	4	-145	-145,01413	-0,35057962	-0,2129921	-0,20867991	-0,17521068	-0,050671138	-0,052719757	-0,053073484	0,011557639
96,385742	96,384766	968547155	4	-145	-145,16588	-0,35080016	-0,21301031	-0,20868444	-0,17523199	-0,050717078	-0,052748978	-0,053075377	0,011632264
96,395508	96,394531	968547165	4	-145	-145,06673	-0,34948289	-0,21301001	-0,20871055	-0,17525151	-0,050673038	-0,052835591	-0,053082764	0,011588633
96,405273	96,404297	968547175	4	-145	-145,07304	-0,35030246	-0,21301192	-0,20871562	-0,17524001	-0,050760396	-0,05276474	-0,053055506	0,011688173
96,415039	96,414063	968547185	4	-145	-145,07199	-0,35021305	-0,21301901	-0,20874557	-0,17526188	-0,050698981	-0,052901044	-0,053130418	0,011673212
96,424805	96,423828	968547195	4	-145	-145,11108	-0,35020709	-0,21302864	-0,20874757	-0,17525616	-0,050771885	-0,052844759	-0,053158686	0,01160866
96,43457	96,433594	968547205	4	-145	-145,01924	-0,35057366	-0,21301076	-0,20877174	-0,17523676	-0,050655469	-0,052746564	-0,053068448	0,011647344
96,444336	96,443359	968547215	4	-145	-145,1071	-0,35041869	-0,21300042	-0,20875946	-0,17524484	-0,050726771	-0,052808624	-0,053065602	0,01157248
96,454102	96,453125	968547225	4	-145	-144,98569	-0,35076737	-0,21302864	-0,20878449	-0,17525536	-0,050730623	-0,052714296	-0,053097561	0,011624217
96,463867	96,462891	968547235	4	-145	-145,08113	-0,35092533	-0,2130152	-0,20876494	-0,17528328	-0,050771192	-0,052845836	-0,0530665	0,011640608
96,473633	96,472656	968547245	4	-145	-145,08069	-0,35024583	-0,21301585	-0,20879468	-0,17528513	-0,050782003	-0,052810188	-0,053072363	0,011624813
96,483398	96,482422	968547255	4	-145	-145,18303	-0,3507942	-0,2130684	-0,2088204	-0,17530775	-0,050767183	-0,052826222	-0,053114891	0,011660218
96,493164	96,492188	968547265	4	-145	-145,09094	-0,35136342	-0,21306458	-0,20882758	-0,17528698	-0,050705612	-0,0528653	-0,05321737	0,01159519
96,50293	96,501953	968547275	4	-145	-145,12206	-0,35113692	-0,21305972	-0,20881641	-0,17532909	-0,050716475	-0,052754562	-0,053129852	0,011676967
96,512695	96,511719	968547285	4	-145	-145,09451	-0,35122335	-0,21307418	-0,20882833	-0,1752874	-0,050731607	-0,052824818	-0,053154901	0,011667073
96,522461	96,521484	968547295	4	-145	-145,12949	-0,35051703	-0,2130858	-0,20888644	-0,17534077	-0,050779819	-0,052827958	-0,053071965	0,011623144
96,532227	96,53125	968547305	4	-145	-145,05096	-0,35122037	-0,2130968	-0,20889768	-0,175331	-0,050750032	-0,052812044	-0,053087946	0,011648417
96,541992	96,541016	968547315	4	-145	-145,06631	-0,3510952	-0,2131058	-0,20889682	-0,17532516	-0,050749958	-0,052838188	-0,053142343	0,011617303
96,551758	96,550781	968547325	4	-145	-145,01611	-0,35073459	-0,21310213	-0,20889816	-0,17532209	-0,050683513	-0,05278594	-0,053124148	0,011654377
96,561523	96,560547	968547335	4	-145	-145,17816	-0,35059154	-0,21311355	-0,20891076	-0,17534408	-0,050781101	-0,052867517	-0,053141974	0,011633277
96,571289	96,570313	968547345	4	-145	-145,03172	-0,35017133	-0,21316767	-0,20892596	-0,17534366	-0,050709389	-0,052762344	-0,053049114	0,011664629
96,581055	96,580078	968547355	4	-145	-145,11389	-0,35036802	-0,21313947	-0,20891473	-0,17535418	-0,05079937	-0,05283884	-0,053150196	0,011635721
96,59082	96,589844	968547365	4	-145	-145,06007	-0,34989417	-0,21315539	-0,20892018	-0,17536783	-0,050786927	-0,052892663	-0,053137053	0,011643231
96,600586	96,599609	968547375	4	-145	-145,21138	-0,35060048	-0,21314889	-0,20896003	-0,17539522	-0,0509023	-0,052847311	-0,053159345	0,011665165
96,610352	96,609375	968547385	4	-145	-145,04208	-0,35046935	-0,21317095	-0,20896402	-0,17537746	-0,050712712	-0,05287597	-0,053065971	0,011600852
96,620117	96,619141	968547395	4	-145	-145,15558	-0,35069287	-0,21315506	-0,20898524	-0,17540371	-0,05077666	-0,052887511	-0,053203974	0,011650085
96,629883	96,628906	968547405	4	-145	-144,91911	-0,35049915	-0,21317157	-0,208983	-0,17540815	-0,050703153	-0,052723806	-0,053106427	0,011605918
96,639648	96,638672	968547415	4	-145	-145,08264	-0,35074949	-0,21319631	-0,20897833	-0,17540002	-0,050760329	-0,052859269	-0,05320143	0,011694252
96,649414	96,648438	968547425	4	-145	-144,98343	-0,3505528	-0,21319437	-0,20898774	-0,17541596	-0,050786965	-0,052778617	-0,053108625	0,011671841
96,65918	96,658203	968547435	4	-145	-145,07425	-0,35056174	-0,21320787	-0,20900992	-0,17540663	-0,050839312	-0,052897207	-0,053171292	0,011667669
96,668945	96,667969	968547445	4	-145	-145,03865	-0,35051107	-0,21317706	-0,20900097	-0,17542398	-0,050812535	-0,052808445	-0,053161956	0,011656761
96,678711	96,677734	968547455	4	-145	-144,99947	-0,35089254	-0,21318147	-0,20900694	-0,1754289	-0,050826944	-0,052839644	-0,053086866	0,011712015
96,688477	96,6875	968547465	4	-145	-144,99152	-0,34943819	-0,21319461	-0,20899341	-0,17540139	-0,050782934	-0,052791364	-0,053113725	0,011657476
96,698242	96,697266	968547475	4	-145	-145,0341	-0,35085976	-0,21317008	-0,20902491	-0,17542881	-0,050791584	-0,052781094	-0,053191409	0,011700928
96,708008	96,707031	968547485	4	-145	-145,0294	-0,35088658	-0,21316689	-0,20900953	-0,17543083	-0,050889425	-0,052818269	-0,053211283	0,011648417
96,717773	96,716797	968547495	4	-145	-145,0518	-0,35066009	-0,21318242	-0,20900279	-0,17542887	-0,050816089	-0,052855134	-0,053195216	0,011703253
96,727539	96,726563	968547505	4	-145	-144,97522	-0,35121441	-0,21318591	-0,20904216	-0,17544407	-0,050778352	-0,052828632	-0,05308025	0,011671066
96,737305	96,736328	968547515	4	-145	-144,99922	-0,35050809	-0,21317431	-0,20899925	-0,17542869	-0,050819717	-0,052874848	-0,053065781	0,011681497
96,74707	96,746094	968547525	4	-145	-145,05983	-0,35061538	-0,21322009	-0,20903534	-0,17542189	-0,050787121	-0,052807726	-0,053253401	0,011694372
96,756836	96,755859	968547535	4	-145	-145,08676	-0,3507942	-0,21318534	-0,20903474	-0,17542481	-0,050797909	-0,052860603	-0,053235501	0,011657
96,766602	96,765625	968547545	4	-145	-145,05533	-0,35091043	-0,21319601	-0,20902142	-0,17544842	-0,050801352	-0,05287721	-0,053262524	0,01171273
96,776367	96,775391	968547555	4	-145	-145,0741	-0,35023689	-0,21324813	-0,20904231	-0,17544067	-0,050809555	-0,052847583	-0,05312755	0,011642694
96,786133	96,785156	968547565	4	-145	-145,10101	-0,3506124	-0,21322921	-0,20905542	-0,17545533	-0,050825708	-0,052912399	-0,053150974	0,011684418
96,795898	96,794922	968547575	4	-145	-145,10512	-0,35051405	-0,21322313	-0,20906958	-0,17548639	-0,050819464	-0,052855019	-0,053217523	0,011682808
96,805664	96,804688	968547585	4	-145	-145,19113	-0,3506124	-0,21328133	-0,209066	-0,17549095	-0,050837316	-0,052923676	-0,053176742	0,01171118
96,81543	96,814453	968547595	4	-145	-145,07414	-0,35063326	-0,21326679	-0,20908809	-0,17551434	-0,0508513	-0,05286232	-0,053153738	0,01170969
96,825195	96,824219	968547605	4	-145	-145,16827	-0,35011768	-0,21330428	-0,20908591	-0,17551488	-0,050827891	-0,052815713	-0,053195048	0,011724651
96,834961	96,833984	968547615	4	-145	-145,07863	-0,3494978	-0,21331215	-0,20910218	-0,17552635	-0,050923996	-0,052868322	-0,053242806	0,011721194
96,844727	96,84375	968547625	4	-145	-145,13863	-0,34941137	-0,21330708	-0,20910549	-0,17551324	-0,050877526	-0,052911825	-0,053186398	0,011695504
96,854492	96,853516	968547635	4	-145	-145,24556	-0,35112202	-0,21333271	-0,20911333	-0,1755619	-0,050887398	-0,052988786	-0,053208519	0,011696935
96,864258	96,863281	968547645	4	-145	-145,04817	-0,3508836	-0,21335015	-0,20913488	-0,17553535	-0,050801441	-0,052867308	-0,053156819	0,01170963
96,874023	96,873047	968547655	4	-145	-145,0605	-0,35068393	-0,21334556	-0,20912626	-0,17555749	-0,050797507	-0,052841693	-0,053123686	0,011716068
96,883789	96,882813	968547665	4	-145	-145,13048	-0,35093129	-0,21338952	-0,20915079	-0,17556664	-0,050834723	-0,052904703	-0,053254202	0,011707664
96,893555	96,892578	968547675	4	-145	-144,98289	-0,35032928	-0,21337381	-0,20913705	-0,1755853	-0,050805688	-0,052816913	-0,053103339	0,011705637
96,90332	96,902344	968547685	4	-145	-145,0995	-0,35090148	-0,21336198	-0,20914593	-0,17555574	-0,050908603	-0,052958466	-0,053156186	0,011695147
96,913086	96,912109	968547695	4	-145	-145,01273	-0,3505975	-0,21336198	-0,20916685	-0,17559928	-0,050785393	-0,052864786	-0,053164184	0,01170367
96,922852	96,921875	968547705	4	-145	-145,06493	-0,34990013	-0,21338558	-0,20915779	-0,17558876	-0,05083932	-0,052895755	-0,053149365	0,011716545
96,932617	96,931641	968547715	4	-145	-145,02216	-0,35022497	-0,21336746	-0,20918065	-0,17556977	-0,050789721	-0,052876607	-0,053180519	0,011735857
96,942383	96,941406	968547725	4	-145	-145,07759	-0,35051405	-0,21340424	-0,20915943	-0,17557859	-0,050795674	-0,052850213	-0,053145643	0,0117172
96,952148	96,951172	968547735	4	-145	-144,98221	-0,35074055	-0,21335945	-0,20915157	-0,17556861	-0,050843917	-0,052855078	-0,053065497	0,011702836
96,961914	96,960938	968547745	4	-145	-145,06967	-0,35133362	-0,21335092	-0,20916432	-0,17557514	-0,050846286	-0,05287474	-0,053246193	0,011756957
96,97168	96,970703	968547755	4	-145	-145,06691	-0,35074651	-0,21336758	-0,20916608	-0,17557499	-0,050912127	-0,052866176	-0,053102016	0,011753023
96,981445	96,980469	968547765	4	-145	-145,08154	-0,35061538	-0,21339428	-0,20917651	-0,17557025	-0,050853938	-0,052924782	-0,053255904	0,011744678
96,991211	96,990234	968547775	4	-145	-145,04527	-0,35111308	-0,21335232	-0,20917961	-0,17557335	-0,050828591	-0,052831877	-0,053138845	0,011752307
97,000977	97	968547785	4	-145	-145,12532	-0,35050213	-0,21341676	-0,20918286	-0,17557189	-0,050773405	-0,052864801	-0,053279851	0,011772275
97,010742	97,009766	968547795	4	-145	-145,09224	-0,35071671	-0,21338156	-0,20920074	-0,17558843	-0,050818466	-0,05289983	-0,053311381	0,011657596
97,020508	97,019531	968547805	4	-145	-145,11879	-0,35016835	-0,21340472	-0,20919573	-0,17556602	-0,050910696	-0,052885111	-0,053178903	0,011702478
97,030273	97,029297	968547815	4	-145	-145,04491	-0,35074949	-0,21335751	-0,20920688	-0,17559412	-0,050909042	-0,052935276	-0,053141981	0,01166743
97,040039	97,039063	968547825	4	-145	-145,08414	-0,35040379	-0,21340716	-0,20921335	-0,17560303	-0,050879322	-0,052892864	-0,053189393	0,01173979
97,049805	97,048828	968547835	4	-145	-145,04097	-0,35046041	-0,2133964	-0,20920649	-0,17557994	-0,050853685	-0,052945916	-0,053227354	0,011760116
97,05957	97,058594	968547845	4	-145	-145,05342	-0,35077631	-0,21340799	-0,20921126	-0,17558867	-0,050872073	-0,052897327	-0,053156789	0,011681855
97,069336	97,068359	968547855	4	-145	-145,07642	-0,35040379	-0,21340752	-0,20920482	-0,17559749	-0,050846733	-0,052868091	-0,053144988	0,011743367
97,079102	97,078125	968547865	4	-145	-145,11769	-0,35154521	-0,2134113	-0,20922887	-0,17559683	-0,050908431	-0,052953959	-0,053203784	0,011777341
97,088867	97,087891	968547875	4	-145	-145,03833	-0,35067499	-0,21340594	-0,20921502	-0,17561808	-0,050863519	-0,05284233	-0,053212848	0,011727154
97,098633	97,097656	968547885	4	-145	-145,12917	-0,3508985	-0,21344134	-0,209243	-0,17563197	-0,050905474	-0,05298958	-0,053250626	0,011718333
97,108398	97,107422	968547895	4	-145	-145,14697	-0,35092235	-0,21347308	-0,20925701	-0,17564282	-0,050841175	-0,052941184	-0,053199098	0,011785924
97,118164	97,117188	968547905	4	-145	-145,08662	-0,35027564	-0,21346182	-0,20924345	-0,17562464	-0,050804652	-0,052886389	-0,053188626	0,011713982
97,12793	97,126953	968547915	4	-145	-145,09972	-0,35037398	-0,21346128	-0,20923927	-0,1756517	-0,050861299	-0,052886181	-0,053193875	0,01173377
97,137695	97,136719	968547925	4	-145	-145,09164	-0,35060048	-0,21345839	-0,20928258	-0,17565125	-0,050787173	-0,052866831	-0,053259615	0,011742771
97,147461	97,146484	968547935	4	-145	-145,10239	-0,35060346	-0,21347329	-0,20926642	-0,17568001	-0,050873891	-0,052974675	-0,053225446	0,011733592
97,157227	97,15625	968547945	4	-145	-145,0527	-0,35055876	-0,21348876	-0,20930219	-0,17570755	-0,050910354	-0,052929286	-0,053258847	0,011771679
97,166992	97,166016	968547955	4	-145	-145,0834	-0,35104454	-0,21350771	-0,20933422	-0,17568678	-0,050865665	-0,052881464	-0,053203382	0,011782289
97,176758	97,175781	968547965	4	-145	-145,07521	-0,35074651	-0,21349764	-0,20930529	-0,17568853	-0,050870262	-0,052931387	-0,053257462	0,011734903
97,186523	97,185547	968547975	4	-145	-145,06548	-0,35100579	-0,21348578	-0,2093012	-0,1756849	-0,050852761	-0,052872401	-0,053207316	0,011706173
97,196289	97,195313	968547985	4	-145	-145,06816	-0,35159588	-0,21346077	-0,20929855	-0,17569536	-0,050822631	-0,052918036	-0,053164657	0,011745811
97,206055	97,205078	968547995	4	-145	-145,05202	-0,35144985	-0,21348512	-0,20929912	-0,17565042	-0,050835855	-0,052933127	-0,053244427	0,011734426
97,21582	97,214844	968548005	4	-145	-145,03412	-0,35074055	-0,2134988	-0,2093094	-0,17571053	-0,050830558	-0,052892245	-0,053288359	0,011756241
97,225586	97,224609	968548015	4	-145	-145,10013	-0,35099387	-0,2135146	-0,20929274	-0,17568353	-0,050893731	-0,052933149	-0,053219389	0,011787772
97,235352	97,234375	968548025	4	-145	-144,97412	-0,35133958	-0,21350914	-0,20930022	-0,17568779	-0,050751247	-0,052891005	-0,053165969	0,011741936
97,245117	97,244141	968548035	4	-145	-145,09201	-0,35128593	-0,2134665	-0,20927763	-0,1756905	-0,050770804	-0,052948799	-0,05318391	0,01174587
97,254883	97,253906	968548045	4	-145	-145,01593	-0,3516227	-0,21349585	-0,20928857	-0,17567262	-0,050805002	-0,052877039	-0,053213324	0,011749923
97,264648	97,263672	968548055	4	-145	-145,06216	-0,35094023	-0,21348971	-0,20928857	-0,17569804	-0,050870314	-0,052878134	-0,053220477	0,01176101
97,274414	97,273438	968548065	4	-145	-145,03882	-0,35107732	-0,21349871	-0,2093153	-0,17570105	-0,050922193	-0,052946854	-0,053255901	0,011741281
97,28418	97,283203	968548075	4	-145	-144,97168	-0,3502667	-0,21347582	-0,20931756	-0,17569658	-0,05081328	-0,052881289	-0,053170014	0,011796772
97,293945	97,292969	968548085	4	-145	-145,09044	-0,3508538	-0,21349245	-0,20932767	-0,17571834	-0,050932236	-0,052960381	-0,053213488	0,011773109
97,303711	97,302734	968548095	4	-145	-145,1235	-0,35157204	-0,21351203	-0,20932844	-0,17574012	-0,050856262	-0,052931961	-0,053259648	0,011758447
97,313477	97,3125	968548105	4	-145	-145,0742	-0,35084784	-0,21351218	-0,2093229	-0,1757032	-0,050819322	-0,052883223	-0,053187538	0,011767387
97,323242	97,322266	968548115	4	-145	-145,14209	-0,35048723	-0,21349615	-0,20934194	-0,17571014	-0,050830349	-0,0529388	-0,05324778	0,011749506
97,333008	97,332031	968548125	4	-145	-145,09839	-0,35065114	-0,21354342	-0,20935225	-0,17572874	-0,050897844	-0,052890249	-0,053222816	0,011793852
