MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Zylinder Druckfestigkeit (100mm)			Zeit:	75,904297	s	26.03.2024 10:09:09
Datum	26.03.2024
Prüfer:	Glagow/Bindnagel
Probebezeichnung	20240227_7188_M03_Z02
Protokoll Seite	-
Durchmesser [mm]:	98,7
Höhe [mm]:	298,9
Masse [g]:	5375
Bediener Information Ende

Datenerfassung						Zeit:	184,53027	s	26.03.2024 10:10:58
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
1,9584229	2,2559254
-0,8390649	-365,94833

Datenerfassung						Zeit:	184,53613	s	26.03.2024 10:10:58
Laufzeit	Ch 1 Kraft dP Sollwert	Ch 1 Prüfkraft	Ch 1 Weg	Datum	Tageszeit
s	kN	kN	mm	d	d
120,09961	0	-124,55058	-0,19295247	45377	0,40501273
120,22461	0	-125,2019	-0,19290175	45377	0,40501419
120,34961	0	-127,0556	-0,19424446	45377	0,40501562
120,47461	0	-127,20283	-0,19544096	45377	0,40501708
120,59961	0	-126,65357	-0,19604221	45377	0,40501851
120,72461	0	-127,80514	-0,19673893	45377	0,40501997
120,84961	0	-129,20197	-0,19893351	45377	0,4050214
120,97461	0	-128,6095	-0,19887832	45377	0,40502286
121,09961	0	-128,37346	-0,19962874	45377	0,40502429
121,22461	0	-129,83051	-0,20028965	45377	0,40502575
121,34961	0	-131,03943	-0,20141605	45377	0,40502718
121,47461	0	-130,78671	-0,20267223	45377	0,40502864
121,59961	0	-130,70117	-0,20242159	45377	0,4050301
121,72461	0	-131,8882	-0,20450877	45377	0,40503153
121,84961	0	-132,9575	-0,20458037	45377	0,40503299
121,97461	0	-132,16119	-0,20491008	45377	0,40503442
122,09961	0	-132,4315	-0,20531438	45377	0,40503588
122,22461	0	-134,24184	-0,20563664	45377	0,40503731
122,34961	0	-135,00449	-0,20700322	45377	0,40503877
122,47461	0	-134,39085	-0,20828328	45377	0,4050402
122,59961	0	-134,28044	-0,20802219	45377	0,40504166
122,72461	0	-136,26006	-0,20916946	45377	0,4050431
122,84961	0	-137,02866	-0,20998405	45377	0,40504456
122,97461	0	-135,89885	-0,21134765	45377	0,40504602
123,09961	0	-136,0717	-0,21162961	45377	0,40504745
123,22461	0	-138,25636	-0,21365862	45377	0,40504891
123,34961	0	-138,81619	-0,21330056	45377	0,40505034
123,47461	0	-137,92824	-0,21487004	45377	0,4050518
123,59961	0	-138,30032	-0,21588603	45377	0,40505323
123,72461	0	-140,33865	-0,2162769	45377	0,40505469
123,84961	0	-140,88985	-0,21723768	45377	0,40505612
123,97461	0	-139,63457	-0,21751966	45377	0,40505758
124,09961	0	-140,27965	-0,21843271	45377	0,40505901
124,22461	0	-142,42392	-0,21938902	45377	0,40506047
124,34961	0	-143,0359	-0,22052585	45377	0,40506193
124,47461	0	-141,51183	-0,2206452	45377	0,40506336
124,59961	0	-142,32825	-0,22157316	45377	0,40506482
124,72461	0	-144,10701	-0,22265777	45377	0,40506625
124,84961	0	-144,453	-0,22389606	45377	0,40506771
124,97461	0	-143,28073	-0,22381848	45377	0,40506914
