MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	20,342773	s	30.06.2023 08:08:27
Datum	30.6.2023
Prüfer	Mac, Sc
Probe 	Pittrich TP2_CEM I_420_oF 30.5.23 Druck E-Modul 5
Masse	5381,2
Länge	300,0
Durchmesser	99,0
Bediener Information Ende

Datenerfassung						Zeit:	469,87109	s	30.06.2023 08:15:57
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1470533	1470534	1281068
d	s	kN	kN	mm	mm	mm	mm
45107	76,851563	-3,9000001	-3,9865003	0,56559891	0,56153244	0,71232426	0,58453184
45107	77,351563	-3,9000001	-3,9579532	0,56553781	0,56156462	0,71227843	0,58414543
45107	77,851563	-3,9000001	-3,969336	0,56603104	0,5615679	0,71227878	0,5846194
45107	78,351563	-3,9000001	-3,963681	0,56651235	0,56149882	0,71228302	0,5840342
45107	78,851563	-3,9000001	-3,9639864	0,56604892	0,56162518	0,71231794	0,58456975
45107	79,351563	-3,9000001	-3,9558728	0,56524873	0,56158	0,71230638	0,5841288
45107	79,851563	-3,9000001	-3,9607286	0,56611896	0,5614807	0,71231151	0,58453912
45107	80,351563	-3,9000001	-3,9709172	0,56603998	0,56153095	0,71226633	0,58413923
45107	80,851563	-3,9000001	-3,9365907	0,56638718	0,56157392	0,71227032	0,58464783
45107	81,351563	-3,9000001	-3,9593949	0,56680739	0,56148893	0,71235418	0,58411849
45107	81,851563	-3,9000001	-3,9687045	0,56658536	0,56147891	0,71231979	0,5845235
45107	82,351563	-3,9000001	-3,938524	0,56660771	0,56155026	0,71228069	0,58415818
45107	82,851563	-3,9000001	-3,9547925	0,56622177	0,56146681	0,71226144	0,584575
45107	83,351563	-3,9000001	-3,9511192	0,5661875	0,56156087	0,71230131	0,58416396
45107	83,851563	-3,9000001	-3,9677918	0,56590438	0,56149632	0,7123329	0,58445358
45107	84,351563	-3,9000001	-3,9492586	0,5662173	0,5614931	0,71230698	0,58414578
45107	84,851563	-3,9000001	-3,9627664	0,56601018	0,56145459	0,71230811	0,58451778
45107	85,351563	-3,9000001	-3,9325898	0,56637973	0,5614624	0,71225917	0,58419323
45107	85,851563	-3,9000001	-3,9401221	0,56607127	0,56152076	0,71225959	0,58449227
45107	86,351563	-3,9000001	-3,9236658	0,5662173	0,56152785	0,71225584	0,58437109
45107	86,851563	-3,9000001	-3,9513874	0,56619197	0,56152743	0,71223712	0,58441085
45107	87,351563	-3,9000001	-3,946744	0,56582391	0,56142002	0,71227843	0,58425242
45107	87,851563	-3,9000001	-3,9321146	0,56643635	0,56146908	0,71224457	0,5843643
45107	88,351563	-3,9000001	-3,9569662	0,56599975	0,56152618	0,7123217	0,58434927
45107	88,851563	-3,9000001	-3,9466658	0,56589395	0,56150407	0,71231061	0,58437508
45107	89,351563	-3,9000001	-3,9221327	0,56586415	0,56145602	0,71226567	0,58430761
45107	89,851563	-3,9000001	-3,9206874	0,56641102	0,56158346	0,71227324	0,58449858
45107	90,351563	-3,9000001	-3,9299781	0,56641847	0,56146944	0,71233618	0,5842219
45107	90,851563	-3,9000001	-3,9158707	0,56637079	0,56154227	0,71229172	0,58458364
45107	91,351563	-3,9000001	-3,9363782	0,56559592	0,56146365	0,71233267	0,58423895
45107	91,851563	-3,9000001	-3,9398055	0,56694746	0,56153315	0,71232635	0,58448893
45107	92,351563	-3,9000001	-3,9074962	0,56612194	0,56151456	0,71231025	0,5843665
45107	92,851563	-3,9000001	-3,9209499	0,56708902	0,56152427	0,71229619	0,58438641
45107	93,351563	-3,9000001	-3,9216485	0,56565404	0,56156462	0,71236581	0,58442265
45107	93,851563	-3,9000001	-3,9020722	0,56686848	0,56152779	0,71229184	0,58437973
