MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Datenerfassung						Zeit:	265,93262	s	18.07.2023 10:59:13
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1470533	1470534	1281068
d	s	kN	kN	mm	mm	mm	mm
45125	238,66113	-90,549316	-90,648483	-0,26033372	-0,031715274	-0,037733734	-0,036982916
45125	238,86133	-91,330078	-91,325783	-0,26160032	-0,0320265	-0,038150728	-0,037297163
45125	239,06152	-92,11084	-92,180862	-0,26403219	-0,032334864	-0,038448945	-0,037560456
45125	239,26172	-92,891602	-92,883171	-0,26509315	-0,032533079	-0,03879337	-0,037962738
45125	239,46191	-93,672363	-93,767815	-0,26701093	-0,032907188	-0,039129019	-0,038317442
45125	239,66211	-94,453125	-94,438896	-0,26886165	-0,033078998	-0,039361775	-0,038539343
45125	239,8623	-95,233887	-95,246758	-0,27064383	-0,033270717	-0,039720669	-0,038844816
45125	240,0625	-96,014648	-96,101059	-0,27194619	-0,033603609	-0,039980397	-0,039239928
45125	240,2627	-96,79541	-96,738449	-0,27350634	-0,033840567	-0,040344939	-0,039495744
45125	240,46289	-97,576172	-97,645798	-0,27603507	-0,034210384	-0,040706024	-0,039847247
45125	240,66309	-98,356934	-98,347214	-0,27781427	-0,034325331	-0,041028365	-0,040101528
45125	240,86328	-99,137695	-99,130463	-0,27892441	-0,034656912	-0,04133977	-0,040330019
45125	241,06348	-99,918457	-99,97097	-0,28098077	-0,035016209	-0,041690245	-0,040772546
45125	241,26367	-100,69922	-100,6461	-0,28220117	-0,035142779	-0,041907147	-0,040951911
45125	241,46387	-101,47998	-101,57204	-0,28471649	-0,035532594	-0,042352572	-0,04136578
45125	241,66406	-102,26074	-102,23721	-0,28606802	-0,035731703	-0,042572692	-0,04164255
45125	241,86426	-103,0415	-103,07781	-0,28761029	-0,035957128	-0,042988375	-0,041989129
45125	242,06445	-103,82227	-103,85484	-0,28966218	-0,036185741	-0,043245241	-0,042319857
45125	242,26465	-104,60303	-104,56106	-0,2910614	-0,036414951	-0,043600455	-0,042570695
45125	242,46484	-105,38379	-105,44488	-0,29255301	-0,036746919	-0,043938234	-0,042855438
45125	242,66504	-106,16455	-106,13721	-0,29408634	-0,036980897	-0,044162974	-0,043224096
45125	242,86523	-106,94531	-107,01613	-0,29644966	-0,03726083	-0,044554934	-0,043573648
45125	243,06543	-107,72607	-107,72652	-0,29765815	-0,037522614	-0,044787839	-0,043853242
45125	243,26563	-108,50684	-108,54659	-0,29950142	-0,037863225	-0,045155868	-0,044226572
45125	243,46582	-109,2876	-109,29195	-0,3010571	-0,038034081	-0,045480207	-0,044381987
45125	243,66602	-110,06836	-110,06863	-0,30296147	-0,038395464	-0,045792088	-0,044768777
45125	243,86621	-110,84912	-110,92698	-0,30473769	-0,03867802	-0,046134248	-0,04511518
45125	244,06641	-111,62988	-111,58909	-0,3058359	-0,038799316	-0,046399906	-0,045380659
45125	244,2666	-112,41064	-112,48862	-0,30843765	-0,039190531	-0,04673253	-0,045643069
45125	244,4668	-113,19141	-113,13649	-0,30931532	-0,039388984	-0,047001943	-0,045940794
45125	244,66699	-113,97217	-114,02988	-0,31089932	-0,039624661	-0,047322735	-0,046221919
45125	244,86719	-114,75293	-114,74915	-0,31282753	-0,039938688	-0,047630832	-0,046603359
45125	245,06738	-115,53369	-115,50954	-0,31474829	-0,040275007	-0,047900751	-0,04693535
45125	245,26758	-116,31445	-116,38142	-0,31661093	-0,040372431	-0,048269615	-0,047246408
45125	245,46777	-117,09521	-117,0386	-0,3173843	-0,040661663	-0,048592195	-0,047515903
45125	245,66797	-117,87598	-117,93366	-0,31941384	-0,041025847	-0,048929706	-0,047883805
45125	245,86816	-118,4	-118,49184	-0,32064766	-0,04121089	-0,049084112	-0,04810394
45125	246,06836	-118,4	-118,48332	-0,32116175	-0,041175246	-0,049148634	-0,048057944
45125	246,26855	-118,4	-118,46531	-0,32134503	-0,041174829	-0,049194232	-0,048200894
45125	246,46875	-118,4	-118,48044	-0,32140911	-0,041240782	-0,049270228	-0,048186477
45125	246,66895	-118,4	-118,49516	-0,32109916	-0,041284829	-0,049308226	-0,048263591
45125	246,86914	-118,4	-118,46735	-0,32128543	-0,041234255	-0,049265817	-0,048190009
45125	247,06934	-118,4	-118,5238	-0,32182336	-0,041338861	-0,049349055	-0,048150588
45125	247,26953	-118,4	-118,42587	-0,32200515	-0,041218609	-0,049287036	-0,048229169
45125	247,46973	-118,4	-118,52529	-0,3219828	-0,041303188	-0,049308136	-0,048314061
45125	247,66992	-118,4	-118,43276	-0,32138824	-0,041383743	-0,049304679	-0,048180595
45125	247,87012	-118,4	-118,4632	-0,32196939	-0,041330814	-0,049334332	-0,048267018
45125	248,07031	-118,4	-118,49952	-0,32199472	-0,04126671	-0,049362049	-0,048371367
45125	248,27051	-118,4	-118,46106	-0,32242984	-0,041361451	-0,049308315	-0,048253857
45125	248,4707	-118,4	-118,49426	-0,32217205	-0,04134357	-0,049344793	-0,048375405
45125	248,6709	-118,4	-118,50479	-0,3224954	-0,04134661	-0,049412951	-0,048360042
45125	248,87109	-118,4	-118,46159	-0,32270551	-0,041341811	-0,049442485	-0,048410401
45125	249,07129	-118,4	-118,49306	-0,32220632	-0,04147625	-0,04942064	-0,048387595
45125	249,27148	-118,4	-118,44217	-0,32203794	-0,041362643	-0,049400762	-0,048304573
45125	249,47168	-118,4	-118,49376	-0,3225565	-0,041375786	-0,049450174	-0,0484046
45125	249,67188	-118,4	-118,51163	-0,32270551	-0,041457325	-0,049537465	-0,048380841
45125	249,87207	-118,4	-118,44583	-0,32230467	-0,041390151	-0,049439326	-0,048290208
45125	250,07227	-118,4	-118,516	-0,3227964	-0,041468829	-0,049542531	-0,048461698
45125	250,27246	-118,4	-118,46677	-0,32228976	-0,041478038	-0,049456224	-0,048407886
45125	250,47266	-118,4	-118,49078	-0,32273084	-0,041473597	-0,049491927	-0,048363939
45125	250,67285	-118,4	-118,46473	-0,32242388	-0,041474164	-0,049463674	-0,04847718
45125	250,87305	-118,4	-118,49863	-0,32236129	-0,04140237	-0,049543902	-0,048461013
45125	251,07324	-118,4	-118,4612	-0,32304078	-0,041390151	-0,049586192	-0,048454188
45125	251,27344	-118,4	-118,45401	-0,32285005	-0,04151538	-0,049568519	-0,048449695
45125	251,47363	-118,4	-118,48314	-0,32315701	-0,041441828	-0,049664125	-0,048502374
45125	251,67383	-118,4	-118,43084	-0,32283962	-0,041459233	-0,049563393	-0,048425749
45125	251,87402	-118,4	-118,49468	-0,32364875	-0,041448891	-0,049593851	-0,048447635
45125	252,07422	-118,4	-118,41418	-0,32322705	-0,041419357	-0,049641326	-0,048487503
45125	252,27441	-118,4	-118,48538	-0,32313615	-0,041469157	-0,049469694	-0,048580889
45125	252,47461	-118,4	-118,43327	-0,32315701	-0,041507781	-0,049539879	-0,048588816
45125	252,6748	-118,4	-118,46481	-0,32298714	-0,041485637	-0,049607709	-0,048539281
45125	252,875	-118,4	-118,4581	-0,32308698	-0,041521162	-0,049654737	-0,048599124
45125	253,0752	-118,4	-118,44666	-0,32327622	-0,041524917	-0,04955323	-0,04852888
45125	253,27539	-118,4	-118,44574	-0,32325238	-0,041483283	-0,04959558	-0,048587516
45125	253,47559	-118,4	-118,44881	-0,3228873	-0,041508317	-0,049573466	-0,048577357
45125	253,67578	-118,4	-118,44637	-0,32350272	-0,041517794	-0,049569592	-0,048625961
45125	253,87598	-118,4	-118,42909	-0,32344908	-0,041555494	-0,049624905	-0,048558816
