MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	84,070313	Sec	09.07.2010 11:19:56
Datum	09.07.10
Prüfer	Be
Proben Bezeichnung	VII.2 TH-M7-Z22
Bemerkungen	mit dem gemittelten Wert (Druckplattenabstand) der 3 W2TK geregelt, 0,0042mm/sek
Durchmesser in mm	98,6
Länge in mm	299,8
Masse in g	5396,0
Wegaufnehmer HBM (Druckplattenabstand)	W2TK 7733 , -7734 und 7737
Wegaufnehmer MTS	1944A , 1944B und 1281068
Messlänge MTS	100 mm
Bediener Information Ende

Datenerfassung						Zeit:	596,08984	Sec	09.07.2010 11:28:28
173,08105	-28,132519	-0,1101613	-0,053187162	-0,073465943	-0,060059205	-0,062237438	-0,0079719909	-0,010811772	-0,012400689	-0,010394817
173,58105	-29,288616	-0,11288822	-0,055220775	-0,075756311	-0,062202755	-0,064393282	-0,0083100656	-0,011351597	-0,012970117	-0,01087726
174,08105	-30,479986	-0,11744499	-0,057073779	-0,078117132	-0,064335331	-0,066508748	-0,0087148426	-0,011815801	-0,013541748	-0,011357464
174,58105	-31,568445	-0,11996031	-0,05900022	-0,080332637	-0,066402681	-0,068578511	-0,0090823704	-0,012165807	-0,014104068	-0,011784082
175,08105	-32,804317	-0,12547225	-0,060928885	-0,082704425	-0,068587847	-0,070740387	-0,0095100701	-0,012674905	-0,01447743	-0,012220802
175,58105	-33,993717	-0,1274094	-0,062823333	-0,084964275	-0,070674874	-0,072820827	-0,0098694619	-0,013120173	-0,015038008	-0,01267588
176,08105	-35,156395	-0,13045073	-0,064779602	-0,087192178	-0,072796606	-0,074922793	-0,010226883	-0,013527	-0,015586901	-0,013113595
176,58105	-36,368137	-0,13516992	-0,066699244	-0,089519858	-0,074980699	-0,0770666	-0,010654924	-0,014083192	-0,016318386	-0,013685501
177,08105	-37,57766	-0,137797	-0,068655334	-0,091792703	-0,077123292	-0,07919044	-0,011084946	-0,014537958	-0,016770104	-0,014131003
177,58105	-38,780834	-0,14143437	-0,070612922	-0,094068289	-0,079215206	-0,081298806	-0,011477523	-0,015108492	-0,017340165	-0,01464206
178,08105	-40,054974	-0,14464706	-0,072506167	-0,096311688	-0,081414923	-0,083410926	-0,011916162	-0,01559777	-0,017948104	-0,015154012
178,58105	-41,295433	-0,15021116	-0,074448667	-0,098672152	-0,083584584	-0,085568465	-0,012366524	-0,016062967	-0,018403456	-0,015610983
179,08105	-42,535175	-0,15386641	-0,076403253	-0,1008482	-0,085725747	-0,087659068	-0,0129246	-0,016594134	-0,019004336	-0,016174357
179,58105	-43,774529	-0,15609711	-0,078316882	-0,1031543	-0,087829709	-0,089766964	-0,013298933	-0,017014254	-0,019539721	-0,016617637
180,08105	-45,027519	-0,15769601	-0,080285296	-0,10537434	-0,089994006	-0,091884546	-0,013743293	-0,017555315	-0,020147564	-0,017148724
180,58105	-46,29583	-0,16363263	-0,082198925	-0,10765505	-0,092174403	-0,094009459	-0,014119746	-0,017993379	-0,020640116	-0,017584413
181,08105	-47,604931	-0,16563237	-0,084147498	-0,10995507	-0,094376385	-0,096159652	-0,014596062	-0,018541288	-0,021225931	-0,018121094
181,58105	-48,884232	-0,17076135	-0,086063117	-0,1121515	-0,096587785	-0,098267466	-0,015158458	-0,019008987	-0,021756671	-0,018641371
182,08105	-50,181168	-0,17462224	-0,088028647	-0,11446404	-0,098740391	-0,10041103	-0,015667967	-0,019510068	-0,02234946	-0,019175831
182,58105	-51,508728	-0,1759395	-0,089957789	-0,11671531	-0,10094726	-0,10254012	-0,01606299	-0,020041306	-0,022862727	-0,019655675
183,08105	-52,782036	-0,17851144	-0,091910392	-0,11886728	-0,10305408	-0,10461058	-0,016638411	-0,020521514	-0,023466494	-0,020208806
183,58105	-54,110344	-0,18423498	-0,093881518	-0,12104702	-0,10525296	-0,10672717	-0,017103964	-0,021064825	-0,024078123	-0,020748971
184,08105	-55,464016	-0,18623322	-0,09580417	-0,12339342	-0,10746997	-0,10888918	-0,017662317	-0,021707185	-0,024441103	-0,021270201
184,58105	-56,812511	-0,19140691	-0,097738303	-0,12551773	-0,1096698	-0,11097527	-0,018064091	-0,022140395	-0,025100455	-0,021768313
185,08105	-58,180988	-0,19501746	-0,099704318	-0,1278348	-0,11188477	-0,1131413	-0,01862107	-0,022625979	-0,025602005	-0,022283018
185,58105	-59,546314	-0,19797534	-0,10162655	-0,13003433	-0,11403631	-0,11523239	-0,019148547	-0,023220263	-0,026190005	-0,022852939
186,08105	-60,916027	-0,19901693	-0,10353044	-0,13216186	-0,11618917	-0,11729382	-0,019683592	-0,02372846	-0,026735172	-0,023382409
186,58105	-62,335651	-0,20427853	-0,10555677	-0,13445365	-0,11835001	-0,11945347	-0,020165037	-0,024251997	-0,027333761	-0,023916932
187,08105	-63,730022	-0,20783395	-0,10751478	-0,1365937	-0,12049224	-0,12153357	-0,020714503	-0,024878751	-0,027783703	-0,024458986
187,58105	-65,173775	-0,21031946	-0,1094402	-0,13898838	-0,12260848	-0,12367902	-0,021299161	-0,025445618	-0,02845839	-0,025067722
188,08105	-66,640541	-0,21643043	-0,11148115	-0,14127803	-0,1247754	-0,12584487	-0,021873713	-0,026011612	-0,02902703	-0,025637452
188,58105	-68,044167	-0,2198115	-0,11349557	-0,14346719	-0,12688616	-0,12794964	-0,022434602	-0,026505519	-0,029699098	-0,026213072
189,08105	-69,567116	-0,2205655	-0,11550603	-0,14573908	-0,12904093	-0,13009535	-0,023014404	-0,027150292	-0,030174941	-0,026779879
189,58105	-70,999077	-0,22596419	-0,1174318	-0,14800978	-0,13118102	-0,13220753	-0,02354937	-0,027813673	-0,030828262	-0,027397102
190,08105	-72,466789	-0,22976547	-0,11938807	-0,15018773	-0,13328259	-0,13428614	-0,024064958	-0,028289329	-0,031330802	-0,02789503
190,58105	-73,960991	-0,23257583	-0,1213524	-0,15245152	-0,13547085	-0,13642493	-0,024686709	-0,028860778	-0,03194141	-0,028496299
191,08105	-75,411095	-0,23741871	-0,12326176	-0,15464294	-0,13756134	-0,13848868	-0,025217438	-0,029420398	-0,032513194	-0,029050343
191,58105	-76,949799	-0,24099052	-0,12524131	-0,15691173	-0,13970906	-0,14062069	-0,025809219	-0,030028109	-0,03306184	-0,029633056
192,08105	-78,485329	-0,24211407	-0,1273077	-0,15923631	-0,14187968	-0,1428079	-0,026481237	-0,030597638	-0,033602722	-0,030227199
192,58105	-79,986488	-0,24533421	-0,12926908	-0,16145825	-0,14397982	-0,14490238	-0,027039455	-0,03125127	-0,034153372	-0,0308147
193,08105	-81,515373	-0,24822205	-0,1312058	-0,16368639	-0,14613733	-0,14700983	-0,027620725	-0,031781353	-0,034816083	-0,031406052
193,58105	-83,044594	-0,2544418	-0,13313898	-0,16597855	-0,14824545	-0,149121	-0,028236492	-0,032429572	-0,035322122	-0,031996064
194,08105	-84,578537	-0,25659204	-0,13515528	-0,16815257	-0,15037315	-0,151227	-0,028808285	-0,032906201	-0,035976477	-0,032563653
194,58105	-86,157455	-0,25943965	-0,13701995	-0,17052388	-0,15250763	-0,15335049	-0,029487243	-0,033572085	-0,03655513	-0,03320482
195,08105	-87,721169	-0,26348829	-0,13901158	-0,17280054	-0,15465809	-0,15549007	-0,030036436	-0,034221686	-0,037032813	-0,033763647
195,58105	-89,270775	-0,26874542	-0,14097248	-0,17500031	-0,15681393	-0,15759557	-0,030678436	-0,034756161	-0,037599199	-0,034344599
196,08105	-90,838951	-0,27265698	-0,14291035	-0,17730045	-0,15893768	-0,15971616	-0,031249952	-0,035351876	-0,038232509	-0,03494478
196,58105	-92,412628	-0,27569085	-0,14483419	-0,1796037	-0,16113108	-0,16185632	-0,031866938	-0,035943788	-0,038867511	-0,035559412
197,08105	-93,980865	-0,27932823	-0,14684165	-0,18182778	-0,16329013	-0,16398652	-0,032522105	-0,036529135	-0,039487399	-0,036179546
197,58105	-95,572815	-0,28094202	-0,14875293	-0,18413007	-0,16543463	-0,16610588	-0,033081379	-0,037202671	-0,039935082	-0,036739711
198,08105	-97,150047	-0,28431714	-0,15064719	-0,18637657	-0,16753943	-0,16818774	-0,033755414	-0,037823081	-0,040647924	-0,037408806
198,58105	-98,783691	-0,28942823	-0,15263888	-0,1886003	-0,16972436	-0,17032118	-0,034413412	-0,038398106	-0,041124336	-0,037978619
199,08105	-100,39446	-0,29350966	-0,15459125	-0,19091654	-0,17184393	-0,17245057	-0,03502268	-0,038915936	-0,041831188	-0,038589936
199,58105	-102,00624	-0,29452741	-0,15650843	-0,19316339	-0,1740198	-0,17456387	-0,03566318	-0,039578293	-0,042343408	-0,03919496
200,08105	-103,62973	-0,29866844	-0,15848604	-0,19540477	-0,17620151	-0,17669743	-0,036354076	-0,040204633	-0,043027051	-0,039861921
200,58105	-105,26476	-0,30123293	-0,16042842	-0,19762588	-0,17833123	-0,17879517	-0,036962599	-0,040868822	-0,043583624	-0,04047168
201,08105	-106,9054	-0,30556619	-0,16241355	-0,19995213	-0,18048526	-0,18095031	-0,037642069	-0,041456312	-0,044169225	-0,041089203
201,58105	-108,5313	-0,31062216	-0,16433422	-0,20219147	-0,1825742	-0,1830333	-0,038251467	-0,042036235	-0,044800311	-0,041696005
202,08105	-110,14442	-0,31240284	-0,16634342	-0,2044872	-0,1847007	-0,1851771	-0,038899399	-0,042777758	-0,045337483	-0,042338215
202,58105	-111,77576	-0,31571537	-0,16829199	-0,20672452	-0,18679225	-0,18726958	-0,039518513	-0,043287605	-0,045913905	-0,042906675
203,08105	-113,43056	-0,32114983	-0,17027533	-0,20899606	-0,18892865	-0,18940002	-0,040123217	-0,043947536	-0,046537217	-0,043535989
203,58105	-115,05654	-0,32372624	-0,17226148	-0,21122527	-0,19100793	-0,19149822	-0,040854335	-0,044575125	-0,04717762	-0,044202361
204,08105	-116,67307	-0,32652169	-0,17428258	-0,21350765	-0,19309638	-0,19362888	-0,041468713	-0,045154564	-0,047731098	-0,044784792
204,58105	-118,31038	-0,32944083	-0,17633942	-0,21572745	-0,19526236	-0,1957764	-0,042128563	-0,045823041	-0,048356414	-0,045436006
205,08105	-119,89172	-0,33446699	-0,17832913	-0,21793497	-0,19736297	-0,19787569	-0,042752896	-0,046476819	-0,049035829	-0,046088513
205,58105	-121,43922	-0,33834726	-0,18030097	-0,2201438	-0,19945394	-0,19996624	-0,043337196	-0,047068145	-0,049652785	-0,046686042
206,08105	-123,0277	-0,34130067	-0,18232447	-0,2224288	-0,20161143	-0,20212157	-0,044105373	-0,047708634	-0,050165698	-0,047326569
206,58105	-124,58056	-0,34434497	-0,18423533	-0,22468686	-0,20374532	-0,2042225	-0,044648111	-0,04832435	-0,050860021	-0,047944162
207,08105	-126,16167	-0,34752339	-0,18627936	-0,22686493	-0,20593049	-0,20635825	-0,045343012	-0,048967462	-0,05146322	-0,04859123
207,58105	-127,67024	-0,34942329	-0,1882284	-0,22907293	-0,20803851	-0,20844661	-0,046011221	-0,049530137	-0,052085504	-0,049208954
208,08105	-129,18573	-0,35336912	-0,19023801	-0,23129082	-0,21013984	-0,21055622	-0,046626516	-0,050204296	-0,05267591	-0,049835574
208,58105	-130,75963	-0,3580004	-0,19226561	-0,23352754	-0,21231332	-0,21270216	-0,047264401	-0,050844904	-0,053392094	-0,050500467
209,08105	-132,24034	-0,36136508	-0,19433266	-0,23566985	-0,21433608	-0,21477953	-0,047907576	-0,051534761	-0,053923592	-0,051121976
209,58105	-133,83333	-0,36482364	-0,19642046	-0,23797679	-0,21647748	-0,21695824	-0,048556127	-0,052272279	-0,054686375	-0,05183826
210,08105	-135,30128	-0,36796778	-0,19842768	-0,24016464	-0,21850166	-0,21903132	-0,049193598	-0,052816998	-0,055233356	-0,052414652
210,58105	-136,86661	-0,36929101	-0,20051673	-0,24237502	-0,2206371	-0,22117628	-0,049878761	-0,053507309	-0,055862863	-0,053082976
211,08105	-138,25798	-0,37278086	-0,20247427	-0,2445029	-0,22262765	-0,2232016	-0,050506752	-0,054043595	-0,056508459	-0,053686269
211,58105	-139,66849	-0,37535727	-0,20444365	-0,24668026	-0,2247061	-0,22527666	-0,051030517	-0,054729205	-0,057057321	-0,054272346
212,08105	-141,21707	-0,38104057	-0,20659934	-0,24899709	-0,22683665	-0,2274777	-0,051779211	-0,05545086	-0,057764735	-0,054998267
212,58105	-142,71875	-0,38279146	-0,20852885	-0,25112641	-0,22887598	-0,22951041	-0,052402586	-0,056068946	-0,058359433	-0,055610321
213,08105	-144,23424	-0,38630217	-0,21060114	-0,25335741	-0,23099259	-0,23165038	-0,053038031	-0,05667359	-0,058995061	-0,056235559
213,58105	-145,81967	-0,39187968	-0,21282281	-0,25564492	-0,23318812	-0,23388529	-0,053719707	-0,057337012	-0,059696913	-0,056917876
214,08105	-147,27534	-0,39407015	-0,2147398	-0,25772774	-0,23520683	-0,23589146	-0,054419145	-0,058010835	-0,060395427	-0,05760847
214,58105	-148,75745	-0,39595962	-0,21675014	-0,25997531	-0,23728204	-0,23800249	-0,055084974	-0,058601338	-0,060977966	-0,058221426
215,08105	-150,1684	-0,39939284	-0,21875158	-0,26211989	-0,23926997	-0,24004714	-0,055711374	-0,059338827	-0,061607391	-0,058885865
215,58105	-151,79666	-0,40422082	-0,22094467	-0,2643894	-0,24153814	-0,24229074	-0,05638944	-0,060042303	-0,062296223	-0,05957599
216,08105	-153,15504	-0,40560067	-0,22296403	-0,2664547	-0,24354145	-0,24432006	-0,057069492	-0,060722034	-0,062938362	-0,060243297
216,58105	-154,58228	-0,4106164	-0,22489685	-0,26849449	-0,24552485	-0,24630539	-0,057632104	-0,061331432	-0,063472256	-0,060811929
217,08105	-156,21385	-0,41275769	-0,22713633	-0,27077544	-0,24773066	-0,24854748	-0,058454677	-0,062063586	-0,064288676	-0,061602313
217,58105	-157,6752	-0,41733682	-0,22915983	-0,27300775	-0,24983449	-0,25066736	-0,059092354	-0,062723503	-0,064809628	-0,062208496
218,08105	-159,15826	-0,41876137	-0,23121479	-0,27518511	-0,25191149	-0,25277045	-0,059671901	-0,06341891	-0,065464199	-0,062851667
218,58105	-160,65897	-0,42253435	-0,23332094	-0,27740741	-0,25401083	-0,25491306	-0,060418103	-0,064079896	-0,066137366	-0,063545123
219,08105	-162,11069	-0,42703301	-0,23536898	-0,27955961	-0,25609678	-0,25700846	-0,061005667	-0,06467779	-0,066668674	-0,064117379
219,58105	-163,55678	-0,42857528	-0,2374258	-0,28173804	-0,2581715	-0,25911179	-0,061604936	-0,065330237	-0,067419603	-0,064784929
220,08105	-165,02655	-0,4333958	-0,23947325	-0,28395367	-0,260241	-0,26122263	-0,062321305	-0,066000387	-0,067987584	-0,065436423
220,58105	-166,49052	-0,43646693	-0,24155468	-0,28609133	-0,26234999	-0,26333201	-0,062972687	-0,066685393	-0,068743788	-0,066133954
221,08105	-167,97217	-0,44005811	-0,24362473	-0,28820312	-0,26443988	-0,26542258	-0,063622668	-0,067284405	-0,069295064	-0,066734046
221,58105	-169,43956	-0,4430756	-0,24569942	-0,29040813	-0,26656517	-0,26755756	-0,06436307	-0,067938402	-0,070068642	-0,067456707
222,08105	-170,93513	-0,44560283	-0,24778728	-0,29254651	-0,26863658	-0,26965678	-0,06491752	-0,068671972	-0,070616752	-0,06806875
222,58105	-172,38077	-0,44965148	-0,24984074	-0,29469621	-0,27071407	-0,27175033	-0,065594882	-0,069312304	-0,071308628	-0,068738602
223,08105	-173,84978	-0,45196265	-0,25194508	-0,29684293	-0,27282804	-0,27387202	-0,066283531	-0,069969997	-0,072002262	-0,069418594
223,58105	-175,34146	-0,45545548	-0,25398126	-0,29903233	-0,27491412	-0,27597591	-0,066977784	-0,070648745	-0,072697587	-0,070108041
224,08105	-176,83536	-0,45954734	-0,25608093	-0,30118454	-0,27696776	-0,27807775	-0,067659676	-0,071351618	-0,073314182	-0,070775159
224,58105	-178,25656	-0,46085417	-0,25810441	-0,30332267	-0,27900839	-0,28014517	-0,068287507	-0,071903035	-0,07392782	-0,071372785
225,08105	-179,74095	-0,4645586	-0,26023126	-0,30547583	-0,28111008	-0,2822724	-0,068944931	-0,072582424	-0,074492276	-0,072006546
225,58105	-181,19817	-0,46741813	-0,26229319	-0,30767202	-0,28323027	-0,2843985	-0,069576681	-0,073360458	-0,075326949	-0,072754696
226,08105	-182,63251	-0,4717797	-0,26434419	-0,30980361	-0,28530014	-0,28648263	-0,070251964	-0,073874846	-0,075928591	-0,0733518
226,58105	-184,11513	-0,47537237	-0,26645207	-0,31196034	-0,28741041	-0,2886076	-0,070883259	-0,074624062	-0,076525748	-0,07401102
227,08105	-185,52272	-0,47778785	-0,26851273	-0,31412804	-0,28949136	-0,29071072	-0,071554855	-0,075291216	-0,077183291	-0,074676454
227,58105	-187,00027	-0,47963709	-0,27063692	-0,3162961	-0,29153067	-0,29282123	-0,072263286	-0,07595785	-0,07781145	-0,075344197
228,08105	-188,45459	-0,48392266	-0,27271581	-0,31841695	-0,29364058	-0,29492444	-0,072924867	-0,076643184	-0,078500077	-0,076022707
228,58105	-189,92258	-0,48750639	-0,27478322	-0,32054675	-0,2957027	-0,2970109	-0,073537037	-0,077263281	-0,079123393	-0,076641239
229,08105	-191,38515	-0,489223	-0,27685678	-0,32272482	-0,29781023	-0,29913062	-0,0742568	-0,077967867	-0,079866022	-0,077363566
229,58105	-192,93883	-0,49332976	-0,27907255	-0,32499933	-0,30000067	-0,30135751	-0,074977741	-0,078603342	-0,08047311	-0,078018062
230,08105	-194,27734	-0,49724877	-0,28104705	-0,3270613	-0,30195984	-0,30335605	-0,075580567	-0,079280838	-0,081168666	-0,078676693
230,58105	-195,70245	-0,50131381	-0,28310028	-0,32918894	-0,30405331	-0,30544752	-0,076217569	-0,079941794	-0,081809923	-0,079323098
231,08105	-197,15431	-0,50274283	-0,28516442	-0,33131731	-0,30614129	-0,30754101	-0,076910101	-0,08064957	-0,082628548	-0,08006274
231,58105	-198,47691	-0,50572008	-0,28719112	-0,33341324	-0,30815297	-0,30958578	-0,077578992	-0,081265941	-0,083076417	-0,08064045
232,08105	-199,90195	-0,51030964	-0,28926983	-0,33553922	-0,31021255	-0,31167388	-0,078265846	-0,081985652	-0,083870411	-0,081373967
232,58105	-201,4084	-0,51111579	-0,29143497	-0,33769524	-0,31233907	-0,3138231	-0,078943484	-0,082670256	-0,084505484	-0,082039744
233,08105	-202,78662	-0,51689893	-0,2934849	-0,33981133	-0,31435943	-0,31588522	-0,079611063	-0,083255276	-0,085216448	-0,082694262
233,58105	-204,28088	-0,51813871	-0,29559547	-0,34202468	-0,31647626	-0,31803215	-0,080301881	-0,083967045	-0,085827962	-0,083365627
234,08105	-205,71707	-0,52162856	-0,29769796	-0,34415841	-0,31857342	-0,32014325	-0,08102347	-0,084654167	-0,0864878	-0,084055148
234,58105	-207,09122	-0,52652806	-0,29971507	-0,34625959	-0,320636	-0,32220355	-0,081681639	-0,08535248	-0,087162167	-0,084732093
235,08105	-208,58266	-0,52823722	-0,3018333	-0,34842443	-0,32277492	-0,32434422	-0,08229588	-0,086005241	-0,087731481	-0,085344203
235,58105	-210,0027	-0,53190142	-0,30392027	-0,35059118	-0,32489699	-0,32646948	-0,082954451	-0,086626709	-0,088465154	-0,086015441
236,08105	-211,4054	-0,53331405	-0,3060337	-0,3527236	-0,32697257	-0,32857662	-0,083693817	-0,087326735	-0,0890297	-0,086683415
236,58105	-212,79416	-0,53832978	-0,3080771	-0,35481131	-0,32903576	-0,33064139	-0,084386066	-0,087962583	-0,089853436	-0,087400697
237,08105	-214,22124	-0,5408898	-0,31019875	-0,35698545	-0,33115235	-0,33277884	-0,084955215	-0,088593081	-0,090430692	-0,087992996
237,58105	-215,62645	-0,54555833	-0,31230327	-0,35912406	-0,33321422	-0,33488053	-0,085678533	-0,089371338	-0,091105357	-0,088718407
238,08105	-217,02327	-0,54692775	-0,31437242	-0,36122155	-0,33531365	-0,3369692	-0,086355016	-0,089950323	-0,091656551	-0,08932063
238,58105	-218,4272	-0,54930747	-0,31647983	-0,36338806	-0,33743405	-0,33910066	-0,087015182	-0,090632275	-0,092428133	-0,090025194
239,08105	-219,85857	-0,55342019	-0,31856686	-0,36555755	-0,33951798	-0,34121412	-0,087752908	-0,09132795	-0,093060642	-0,090713836
239,58105	-221,25528	-0,55592358	-0,32063812	-0,36769116	-0,34156936	-0,34329954	-0,088401362	-0,092029855	-0,093765542	-0,091398917
240,08105	-222,69191	-0,56116283	-0,32270962	-0,36985731	-0,34368441	-0,34541711	-0,089086235	-0,092658579	-0,094468489	-0,092071101
240,58105	-224,04953	-0,56409687	-0,32478929	-0,37194633	-0,34574413	-0,34749326	-0,089719832	-0,09338364	-0,095059946	-0,092721142
241,08105	-225,43011	-0,56564957	-0,32688931	-0,37410402	-0,34779468	-0,34959599	-0,090433016	-0,094081953	-0,095746398	-0,093420453
241,58105	-226,81056	-0,56886971	-0,32898828	-0,37622237	-0,3499127	-0,35170779	-0,091112033	-0,094758138	-0,096255213	-0,094041795
242,08105	-228,25269	-0,5721271	-0,33110681	-0,37842047	-0,35201582	-0,35384771	-0,09178786	-0,095364451	-0,097066477	-0,094739594
242,58105	-229,58423	-0,57652444	-0,33316964	-0,38051927	-0,35407698	-0,35592195	-0,092389822	-0,096085668	-0,09766899	-0,095381491
243,08105	-231,01495	-0,58019608	-0,33529505	-0,38269401	-0,35623112	-0,35807338	-0,093106478	-0,09668839	-0,098457947	-0,096084274
243,58105	-232,3923	-0,58405697	-0,33733737	-0,38480043	-0,35828191	-0,36013991	-0,093799263	-0,097431317	-0,098991692	-0,09674076
244,08105	-233,76212	-0,58404505	-0,33941868	-0,3869741	-0,36042094	-0,36227125	-0,094450623	-0,098069862	-0,09982571	-0,097448729
244,58105	-235,13704	-0,58737993	-0,34147868	-0,38906491	-0,36249521	-0,36434627	-0,095194831	-0,098735914	-0,10044417	-0,098124973
245,08105	-236,52313	-0,59208721	-0,343604	-0,39120805	-0,36455932	-0,36645713	-0,095850721	-0,099423498	-0,1010544	-0,098776206
245,58105	-237,87294	-0,59472024	-0,34567985	-0,3933742	-0,36664301	-0,36856568	-0,096493676	-0,10009551	-0,10172148	-0,099436887
246,08105	-239,27048	-0,5985409	-0,34780571	-0,39549434	-0,36870238	-0,37066749	-0,097147509	-0,10078351	-0,10243094	-0,10012066
246,58105	-240,60513	-0,60149878	-0,34986266	-0,39759851	-0,3707546	-0,3727386	-0,09783268	-0,10144484	-0,10302083	-0,10076611
247,08105	-242,0106	-0,60410351	-0,35194439	-0,39973891	-0,37292856	-0,37487063	-0,098511636	-0,1021481	-0,10375291	-0,10147088
247,58105	-243,34685	-0,60719848	-0,35404307	-0,40187144	-0,3749786	-0,37696436	-0,099223405	-0,10280989	-0,10427225	-0,10210185
248,08105	-244,67964	-0,61076134	-0,35612673	-0,40399992	-0,37703583	-0,37905416	-0,099987	-0,10344471	-0,10512015	-0,10285062
248,58105	-245,94785	-0,6130293	-0,35808688	-0,40602314	-0,37904999	-0,38105333	-0,10065971	-0,10413696	-0,10569152	-0,10349607
249,08105	-247,30467	-0,61383396	-0,36020193	-0,40813196	-0,38109815	-0,38314402	-0,10125923	-0,10486157	-0,10630618	-0,10414233
249,58105	-248,70613	-0,61990619	-0,36230692	-0,41032386	-0,38318232	-0,38527104	-0,10196984	-0,10552013	-0,10704333	-0,10484443
250,08105	-250,08272	-0,6225571	-0,36449301	-0,41253984	-0,38535073	-0,38746119	-0,10267982	-0,10628441	-0,10765988	-0,10554137
250,58105	-251,45647	-0,62573105	-0,36667901	-0,41472876	-0,38748115	-0,38962963	-0,10342196	-0,10696395	-0,10847536	-0,10628708
251,08105	-252,71571	-0,62921047	-0,36863562	-0,41678703	-0,3894496	-0,39162409	-0,10405782	-0,10757202	-0,10891561	-0,10684849
251,58105	-254,02211	-0,63185841	-0,37074617	-0,41888213	-0,39150208	-0,39371014	-0,10471022	-0,10825613	-0,10973033	-0,10756556
252,08105	-255,47253	-0,63407272	-0,37291822	-0,42116213	-0,39368016	-0,39592016	-0,1054464	-0,10896289	-0,11031687	-0,10824206
252,58105	-256,70673	-0,63616782	-0,37486368	-0,42312634	-0,39562547	-0,39787182	-0,10605748	-0,10963738	-0,11111312	-0,10893599
253,08105	-258,00864	-0,6387189	-0,376995	-0,42525256	-0,39770994	-0,39998582	-0,106709	-0,11026135	-0,11173086	-0,10956707
253,58105	-259,38129	-0,64298809	-0,37916166	-0,42747521	-0,39987621	-0,40217102	-0,10743587	-0,11097839	-0,11242691	-0,11028039
254,08105	-260,67218	-0,64499974	-0,38124764	-0,42959249	-0,40197611	-0,40427208	-0,10816482	-0,11169602	-0,11302438	-0,11096174
254,58105	-261,96323	-0,64983517	-0,38329279	-0,43168044	-0,40400654	-0,40632659	-0,10882521	-0,11230975	-0,1138145	-0,11164982
255,08105	-263,26862	-0,65101385	-0,38532659	-0,43384504	-0,40605024	-0,4084073	-0,10957512	-0,11308444	-0,11444262	-0,11236739
255,58105	-264,51642	-0,65498501	-0,38741302	-0,43596888	-0,40814728	-0,41050974	-0,11019334	-0,11369412	-0,11507435	-0,11298727
256,08105	-265,87692	-0,65825731	-0,38961273	-0,43810451	-0,41027841	-0,41266522	-0,11092801	-0,11444743	-0,115753	-0,11370948
256,58105	-267,08493	-0,66129714	-0,39153141	-0,44011116	-0,41226605	-0,41463619	-0,11159474	-0,11500283	-0,11646126	-0,11435294
257,08105	-268,50217	-0,66409707	-0,39377546	-0,44238889	-0,41447634	-0,41688022	-0,11231682	-0,11581489	-0,11713807	-0,11508993
257,58105	-269,73685	-0,6688267	-0,39582518	-0,44444966	-0,41651469	-0,41892985	-0,11302865	-0,11644809	-0,11781657	-0,11576443
258,08105	-270,94138	-0,6716758	-0,39790452	-0,44653559	-0,41852605	-0,42098871	-0,11371875	-0,11710958	-0,11837715	-0,11640183
258,58105	-272,27322	-0,67337602	-0,40002453	-0,4487139	-0,42063349	-0,42312399	-0,11434089	-0,11789905	-0,11915833	-0,11713275
259,08105	-273,5896	-0,67655742	-0,40215823	-0,45087862	-0,42274889	-0,42526191	-0,11508167	-0,11851655	-0,11974788	-0,11778203
259,58105	-274,85852	-0,68008751	-0,40425852	-0,4530021	-0,42480755	-0,42735606	-0,11576498	-0,11925788	-0,12051611	-0,11851299
260,08105	-276,1095	-0,68386942	-0,40634295	-0,45512438	-0,42687297	-0,42944676	-0,11641394	-0,11989899	-0,12111078	-0,11914124
260,58105	-277,32938	-0,68419129	-0,40842625	-0,45724082	-0,42889985	-0,43152231	-0,11715519	-0,12056656	-0,12176155	-0,11982777
261,08105	-278,59692	-0,68781525	-0,41056493	-0,4593904	-0,43103707	-0,43366414	-0,1177582	-0,12129463	-0,12246399	-0,12050561
261,58105	-279,75998	-0,6924361	-0,41257912	-0,46145892	-0,43304446	-0,43569416	-0,11846516	-0,12190028	-0,12303731	-0,12113424
262,08105	-281,05057	-0,69324076	-0,41473168	-0,46357167	-0,4351424	-0,43781525	-0,11913151	-0,12266155	-0,1237392	-0,12184408
262,58105	-282,2576	-0,69840103	-0,41678256	-0,46565783	-0,43714654	-0,43986231	-0,11985691	-0,12323691	-0,12442443	-0,12250608
263,08105	-283,57864	-0,69913417	-0,41896141	-0,46784055	-0,4393447	-0,44204888	-0,12060319	-0,12402044	-0,12513433	-0,12325265
263,58105	-284,81479	-0,7047832	-0,42103562	-0,46996546	-0,4413906	-0,44413057	-0,12130901	-0,12468393	-0,12577815	-0,1239237
264,08105	-286,03546	-0,70692897	-0,42312619	-0,47206604	-0,44346586	-0,44621935	-0,12193145	-0,12551747	-0,12644231	-0,12463041
264,58105	-287,19913	-0,70857108	-0,42522511	-0,47416961	-0,44545877	-0,44828451	-0,1227237	-0,1261289	-0,12706316	-0,12530525
