# Time;Temperature [Temperature];Heat flow [Signal  Ch 2];Heat [Signal  Ch 2];Normalized heat flow [Signal  Ch 2];Normalized heat [Signal  Ch 2]
6.262078384999999798e+03;1.999999923000000024e+01;3.755005000000000061e-03;7.890124317999999803e+00;9.387510000000000385e-04;1.972531078999999909e+00
6.315965583000000152e+03;1.999999040000000150e+01;3.758408999999999882e-03;8.092398823999999991e+00;9.396019999999999936e-04;2.023099705999999998e+00
6.369404539000000113e+03;1.999998164999999872e+01;3.758621000000000184e-03;8.293255914999999590e+00;9.396549999999999608e-04;2.073313978999999918e+00
6.422843493999999737e+03;1.999997288999999867e+01;3.758833999999999960e-03;8.494113005000000882e+00;9.397080000000000363e-04;2.123528251000000200e+00
6.480392407999999705e+03;1.999996346000000003e+01;3.756615999999999948e-03;8.710280127000000761e+00;9.391539999999999871e-04;2.177570032000000211e+00
6.533713005999999950e+03;1.999995472999999890e+01;3.754275999999999967e-03;8.910548650000000848e+00;9.385689999999999918e-04;2.227637162999999809e+00
6.587033604999999625e+03;1.999994599000000051e+01;3.751084999999999923e-03;9.110658968999999274e+00;9.377710000000000039e-04;2.277664741999999798e+00
6.643386454000000413e+03;1.999993676000000065e+01;3.746641000000000207e-03;9.321949981999999579e+00;9.366599999999999666e-04;2.330487494999999853e+00
6.688718595000000278e+03;1.999992933000000050e+01;3.741954000000000027e-03;9.491562220000000494e+00;9.354889999999999603e-04;2.372890555000000123e+00
6.736045791999999892e+03;1.999992157999999876e+01;3.736732999999999895e-03;9.668533689000000209e+00;9.341829999999999969e-04;2.417133422000000031e+00
6.783372989999999845e+03;1.999991383000000056e+01;3.731227000000000155e-03;9.845335156000000865e+00;9.328070000000000155e-04;2.461333789000000216e+00
6.825415562999999565e+03;1.999990693999999891e+01;3.725547999999999967e-03;1.000192563999999962e+01;9.313869999999999918e-04;2.500481409999999904e+00
6.886232931999999892e+03;1.999993093000000144e+01;3.717334999999999997e-03;1.022844414999999962e+01;9.293339999999999761e-04;2.557111037999999947e+00
6.947050301000000218e+03;1.999995490999999959e+01;3.707701999999999786e-03;1.045392956999999967e+01;9.269260000000000086e-04;2.613482392999999959e+00
7.009353635000000395e+03;1.999997949000000119e+01;3.697637000000000146e-03;1.068478112000000024e+01;9.244089999999999512e-04;2.671195280000000061e+00
7.061366734999999608e+03;2.000000000000000000e+01;3.688556999999999860e-03;1.087674020000000041e+01;9.221389999999999882e-04;2.719185050000000103e+00
7.066554234000000179e+03;2.000469069000000033e+01;3.687605000000000049e-03;1.089583269000000065e+01;9.219010000000000355e-04;2.723958171000000039e+00
7.070366734000000179e+03;2.000000000000000000e+01;3.686904999999999870e-03;1.090986451000000024e+01;9.217259999999999906e-04;2.727466129000000183e+00
7.124866734999999608e+03;2.000000000000000000e+01;3.676901000000000214e-03;1.111045065999999970e+01;9.192249999999999683e-04;2.777612664999999925e+00
7.179366734999999608e+03;2.000000000000000000e+01;3.666897000000000125e-03;1.131103680000000011e+01;9.167239999999999460e-04;2.827759201000000111e+00
7.180741734999999608e+03;2.000192678999999885e+01;3.666635000000000120e-03;1.131608336999999942e+01;9.166590000000000068e-04;2.829020841999999814e+00
